article_Id;AMSTAR_quality;article;author_code;Author;Institution;City;Pharma company;Country_institution;Documents;Citations;H-index_author;Co-authors
261;low quality;Complementaryﾠandﾠalternativeﾠmedicineﾠforﾠpsoriasis:ﾠAﾠqualitativeﾠreviewﾠof theﾠclinicalﾠtrialﾠliterature;562;Smith,ﾠNana;University of Rochester, Department of Dermatology;Rochester;;United States;7;423;5;19
109;moderate quality;Antidrug antibodies in psoriasis: A systematic review;564;Snodgrass, Brett Thomas;DrSocial Ltd.;Beverly Hills;;United States;5;47;3;4
20;moderate quality;Risk of Parkinson's Disease Among Patients with Psoriasis: Review and Meta-analysis;573;Srivali, Narat;Mayo Clinic, Div. of Pulmon./Critical Care Med.,;Rochester;;United States;103;168;6;61
36;moderate quality;Association between Psoriasis and Chronic Obstructive Pulmonary Disease: A Systematic Review and Meta-analysis;573;Srivali, Narat;Mayo Clinic, Div. of Pulmon./Critical Care Med.,;Rochester;;United States;103;168;6;61
253;low quality;How Good Are Clinical Severity and Outcome Measures for Psoriasis?: Quantitative Evaluation in a Systematic Review;576;Stern,ﾠRobert S;Harvard Medical School, Department of Dermatology, ;Boston;;United States;308;16968;61;150
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;577;Strober,ﾠBruce E.;University of Connecticut School of Medicine, Department of Dermatology;Farmington;;United States;119;3856;31;150
93;moderate quality;Psoriasis and risk of venous thromboembolism: A systematic review and meta-analysis;579;Suksaranjit, Promporn;University of Utah, Division of Cardiovascular Medicine;Salt Lake City;;United States;32;84;4;75
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;585;Sundaram,ﾠMurali;AbbVie, North Chicago;Chicago;yes;United States;20;165;6;68
261;low quality;Complementaryﾠandﾠalternativeﾠmedicineﾠforﾠpsoriasis:ﾠAﾠqualitativeﾠreviewﾠof theﾠclinicalﾠtrialﾠliterature;592;Tausk,ﾠFrancisco A;University of Rochester School of Medicine and Dentistry, Department of Psychiatry;Rochester;;United States;46;772;17;65
34;low quality;Systematic review of efficacy of antietumor necrosis factor (TNF) therapy in patients with psoriasis previously treated with a different antieTNF agent;595;Teixeira,ﾠHenrique D.;AbbVie, North Chicago;Chicago;yes;United States;11;37;3;34
38;moderate quality;Interventions to Improve Adherence in Patients with Immune-Mediated Inflammatory Disorders: A Systematic Review;603;Thibout, Emmanuel;AbbVie, North Chicago;Chicago;yes;United States;6;28;2;45
36;moderate quality;Association between Psoriasis and Chronic Obstructive Pulmonary Disease: A Systematic Review and Meta-analysis;606;Thongprayoon, Charat;Mayo Clinic, Division of Nephrology and Hypertension;Rochester;;United States;96;192;7;133
231;high quality;The Risk of Infection and Malignancy with Tumor Necrosis Factor Antagonists in Adult Patients with Psoriatic Disease: A Systematic Review and Meta-analysis of Randomized Controlled Trials;614;Troxel,ﾠAndrea B;University of Pennsylvania, Department of Biostatistics and Epidemiology;Philadelphia;;United States;191;10439;49;150
93;moderate quality;Psoriasis and risk of venous thromboembolism: A systematic review and meta-analysis;618;Ungprasert, Patompong;Mayo Clinic, Department of Internal Medicine;Rochester;;United States;127;321;11;116
34;low quality;Systematic review of efficacy of antietumor necrosis factor (TNF) therapy in patients with psoriasis previously treated with a different antieTNF agent;620;Valdecantos,ﾠWendell C.;AbbVie, North Chicago;Chicago;yes;United States;7;50;2;22
283;low quality;Aﾠsystematicﾠreviewﾠofﾠadverseﾠeffectsﾠassociatedﾠwithﾠtopicalﾠtreatmentsﾠforﾠpsoriasis;632;Ventrapragada,ﾠMadhuri;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;3;129;3;6
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;649;Warraich,ﾠHaider Javed Aved;Duke University Health System, Department of Medicine;Durham;;United States;41;350;12;92
303;low quality;Comparativeﾠefficacyﾠofﾠbiologicsﾠinﾠpsoriasis:ﾠAﾠreview;654;West,ﾠCameron Edward;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;37;381;12;47
261;low quality;Complementaryﾠandﾠalternativeﾠmedicineﾠforﾠpsoriasis:ﾠAﾠqualitativeﾠreviewﾠof theﾠclinicalﾠtrialﾠliterature;655;Weymann,ﾠAlex;University of Rochester, School of Medicine;Rochester;;United States;1;23;1;3
262;moderate quality;Efficacyﾠofﾠsystemicﾠtreatmentsﾠforﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠSystematicﾠreviewﾠandﾠmeta-analysisﾠ;658;Willian,ﾠMary Kaye;University of Kentucky, Department of Pharmaceutical Sciences;Lexington;;United States;39;1398;18;92
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;666;Wu,ﾠEric;Analysis Group, Inc.;Boston;;United States;13;25;4;59
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;684;Yan,ﾠY. S.;Analysis Group, Inc.;Boston;;United States;2;40;2;11
197;moderate quality;Placebo response in relation to clinical trial design: A systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;703;Younes, Naji;George Washington University, Biostatistics Center;Washington;;United States;25;1912;15;150
197;moderate quality;Placebo response in relation to clinical trial design: A systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;732;Zhou, James A.;Social & Scientific Systems, Inc.;Silver Spring;yes;United States;1;9;1;5
69;low quality;Photodynamic therapy for psoriasis;5;Adelzadeh,ﾠLily;David Geffen School of Medicine at UCLA;Los Angeles;;United States;5;11;2;6
175;high quality;Psoriasis and metabolic syndrome: A systematic review and meta-analysis of observational studies;24;Armstrong,ﾠApril Wang;University of Southern California;Los Angeles;;United States;181;2340;31;150
192;high quality;"The association between psoriasis and obesity: a systematic
review and meta-analysis of observational studies";24;Armstrong,ﾠApril Wang;University of Southern California;Los Angeles;;United States;181;2340;31;150
175;high quality;Psoriasis and metabolic syndrome: A systematic review and meta-analysis of observational studies;25;Armstrong,ﾠEhrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1967;24;150
192;high quality;"The association between psoriasis and obesity: a systematic
review and meta-analysis of observational studies";25;Armstrong,ﾠEhrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1967;24;150
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;35;Baddley,ﾠJohn W.;University of Alabama at Birmingham;Birmingham;;United States;129;4074;31;150
77;low quality;Clinical potential of brodalumab in the management of psoriasis: the evidence to date;36;Bagel,ﾠJerry;Psoriasis Treatment Center of Central New Jersey;Windsor;;United States;36;932;16;150
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;55;Blaha,ﾠMichael J.;Johns Hopkins Hospital, Ciccarone Center for the Prevention of Heart Disease;Baltimore;;United States;258;7544;32;150
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;75;Calabrese,ﾠLeonard H.;Cleveland Clinic Foundation;Cleveland;;United States;280;16098;60;150
36;high quality;Association between psoriasis and chronic obstructive pulmonary disease: A systematic review and meta-analysis;92;Chen,ﾠChen;Boston University School of Medicine, Department of Pharmacology and Experimental Therapeutics;Boston;;United States;3;6;1;27
29;high quality;Immune�Signatures�in�Patients�with�Psoriasis�Vulgaris�of�Blood-Heat�Syndrome:�A�SystematicReview�and�Meta-Analysis;95;Chen,�Jie;Dana-Farber Cancer Institute, Bing Center for Waldenstr �m's Macroglobulinemia;Boston;;United States;12;55;3;71
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;104;Chiller,ﾠTom M.;National Center for Emerging and Zoonotic Infectious Diseases, and Environmental Diseases;Atlanta;;United States;126;5282ﾠ;32;150
69;low quality;Photodynamic therapy for psoriasis;107;Choi,ﾠYoungmike;Kaiser Permanente Medical Group, Department of Dermatology;San Francisco;;United States;7;6;2;9
28;moderate quality;Association of Serum Uric Acid Levels in Psoriasis A Systematic Review and Meta-Analysis;123;Cui, Rutao;Boston University School of Medicine, Department of Pharmacology and Experimental Therapeutics;Boston;;United States;29;894;12;150
130;low quality;Systemic Therapies for Psoriasis: An Evidence-Based Update;175;Feldman,ﾠSteven R.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;812;16583;59;150
90;low quality;Safety and Efficacy of Therapies for Skin Symptoms of Psoriasis in Patients with Psoriatic Arthritis: A Systematic Review;214;Gottlieb,ﾠAlice Bendix Endix;Tufts Medical Center, Department of Dermatology;Boston;;United States;313;18023;70;150
175;high quality;Psoriasis and metabolic syndrome: A systematic review and meta-analysis of observational studies;235;Harskamp, Caitlin T.;University of Southern California;Los Angeles;;United States;20;534;9;18
192;high quality;"The association between psoriasis and obesity: a systematic
review and meta-analysis of observational studies";235;Harskamp, Caitlin T.;University of Southern California;Los Angeles;;United States;20;534;9;18
214;moderate quality;Combination treatments for psoriasis: A systematic review and meta-analysis;244;Hession, Meghan T.;Boston Medical Center, Department of Dermatology;Boston;;United States;12;68;5;26
216;low quality;Physician Global Assessment (PGA) and Psoriasis Area and Severity Index (PASI): Why do both? A systematic analysis of randomized controlled trials of biologic agents for moderate to severe plaque psoriasis;278;Kardos,ﾠMarisa;CURTIS, Boston,;Corvallis;;United States;6;110;3;22
303;low quality;Comparativeﾠefficacyﾠofﾠbiologicsﾠinﾠpsoriasis:ﾠAﾠreview;298;Kwatra,ﾠShawn Gaurav;Johns Hopkins University, Department of Dermatology;Baltimore;;United States;58;214;8;88
36;high quality;Association between psoriasis and chronic obstructive pulmonary disease: A systematic review and meta-analysis;336;Li,ﾠXin;Boston University School of Medicine, Department of Pharmacology and Experimental Therapeutics;Boston;;United States;1;0;NA;8
105;low quality;PsoriasisﾠAreaﾠSeverityﾠIndexﾠ(PASI) and theﾠDermatologyﾠLifeﾠQualityﾠIndexﾠ(DLQI): Theﾠcorrelationﾠbetweenﾠdiseaseﾠseverityﾠandpsychologicalﾠburdenﾠinﾠpatientsﾠtreatedﾠwithﾠbiologicalﾠtherapies;392;Mattei,ﾠPeter L.;Johns Hopkins University, Department of Dermatology;Baltimore;;United States;5;89;4;12
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;437;Novosad,ﾠShannon A.;National Center for Emerging and Zoonotic Infectious Diseases, Division of Healthcare Quality Promotion;Atlanta;;United States;10;34;3;67
130;low quality;Systemic Therapies for Psoriasis: An Evidence-Based Update;470;Pierce,ﾠAllison;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;2;6;1;3
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;475;Polgreen,ﾠPhilip M.;University of Iowa Caver College of Medicine, College of Public Health;Iowa City;;United States;140;2352;23;150
37;low quality;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;519;Saag,ﾠMichael S.;University of Alabama at Birmingham, Division of Infectious Diseases;Birmingham;;United States;4;100;2;150
130;low quality;Systemic Therapies for Psoriasis: An Evidence-Based Update;525;Sandoval,ﾠLaura F;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;32;101;5;39
90;low quality;Safety and Efficacy of Therapies for Skin Symptoms of Psoriasis in Patients with Psoriatic Arthritis: A Systematic Review;567;Solomon,ﾠJames A.;University of Illinois;Illinois;;United States;13;515;7;60
28;moderate quality;Association of Serum Uric Acid Levels in Psoriasis A Systematic Review and Meta-Analysis;641;Wang, Hongshen;Boston University School of Medicine, Department of Pharmacology and Experimental Therapeutics;Boston;;United States;3;1;1;16
36;high quality;Association between psoriasis and chronic obstructive pulmonary disease: A systematic review and meta-analysis;641;Wang,ﾠHongshen;Boston University School of Medicine, Department of Pharmacology and Experimental Therapeutics;Boston;;United States;3;1;1;16
